comm_type,comm_group,comm_group_size,msg_size,stage,dst,src,additional,_elapsed_time,algbw,busbw,count
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.093055725097656,33.28,16.64,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.3689603805542,32.4,16.2,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.805504083633423,32.85,16.42,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.488639831542969,33.38,16.69,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8306241035461426,32.63,16.32,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.268383979797363,32.72,16.36,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.888511657714844,33.97,16.99,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.887935638427734,33.97,16.99,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9575679302215576,31.59,15.79,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.678431987762451,32.56,16.28,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8024959564208984,32.87,16.44,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.09011173248291,33.29,16.65,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.215200424194336,32.89,16.44,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.321248054504395,32.55,16.27,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.802720069885254,32.87,16.44,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.627456188201904,32.78,16.39,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9281599521636963,31.82,15.91,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.23635196685791,32.82,16.41,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.563263893127441,35.13,17.56,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.965056419372559,33.71,16.86,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.887615919113159,32.15,16.08,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.580063819885254,32.98,16.49,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8842880725860596,32.18,16.09,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.870271682739258,34.04,17.02,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.172287940979004,33.02,16.51,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.911520004272461,33.89,16.95,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8032639026641846,32.87,16.43,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.630623817443848,32.76,16.38,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8963520526885986,32.08,16.04,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.27014446258545,32.71,16.36,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.208928108215332,32.91,16.45,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.23311996459961,32.83,16.41,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8492159843444824,32.47,16.24,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.771552085876465,32.17,16.08,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8341119289398193,32.6,16.3,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.244064331054688,32.79,16.4,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.363072395324707,32.42,16.21,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.252191543579102,32.77,16.38,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.806528091430664,32.84,16.42,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.206240177154541,34.69,17.35,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8251841068267822,32.68,16.34,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.36240005493164,32.42,16.21,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.518143653869629,35.29,17.65,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.980704307556152,33.66,16.83,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.838815927505493,32.56,16.28,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.646336078643799,32.7,16.35,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.911520004272461,31.96,15.98,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.993184089660645,33.62,16.81,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.035840034484863,33.47,16.74,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.1494722366333,33.1,16.55,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.859776020050049,32.39,16.19,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.72649621963501,32.36,16.18,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8684799671173096,32.31,16.16,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.223999977111816,32.86,16.43,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.282400131225586,32.67,16.34,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.00108814239502,33.59,16.8,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9127039909362793,31.95,15.97,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.713759899139404,32.41,16.2,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.765791893005371,33.19,16.6,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.926976203918457,33.84,16.92,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.28876781463623,32.65,16.33,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.257792472839355,32.75,16.37,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9455039501190186,31.68,15.84,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.5447998046875,33.14,16.57,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8005759716033936,32.89,16.44,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.404671669006348,32.29,16.14,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.903712272644043,33.92,16.96,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.307840347290039,32.59,16.3,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.845439910888672,32.51,16.25,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.688479900360107,32.52,16.26,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.7561919689178467,33.28,16.64,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.102144241333008,33.25,16.63,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.343008041381836,32.48,16.24,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.22435188293457,32.86,16.43,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9005119800567627,32.05,16.02,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.546688079833984,33.13,16.56,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.80297589302063,32.87,16.43,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.261631965637207,32.74,16.37,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.955103874206543,33.75,16.87,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.240192413330078,32.81,16.4,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.925920009613037,31.84,15.92,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.649792194366455,32.68,16.34,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9042880535125732,32.02,16.01,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.878303527832031,34.01,17.0,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.301535606384277,32.61,16.31,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.813055992126465,34.23,17.12,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9701120853424072,31.49,15.74,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.690752029418945,32.51,16.25,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.855232000350952,32.42,16.21,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.109184265136719,33.23,16.62,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.015680313110352,33.54,16.77,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.08902359008789,33.3,16.65,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8234879970550537,32.69,16.35,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.599455833435059,32.9,16.45,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.7992959022521973,32.9,16.45,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.493568420410156,32.01,16.01,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.228384017944336,32.84,16.42,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.203295707702637,32.92,16.46,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8468480110168457,32.49,16.25,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.524064064025879,33.23,16.61,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.7127039432525635,33.67,16.83,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.43017578125,32.21,16.1,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.269632339477539,32.71,16.36,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.202816009521484,32.93,16.46,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9075520038604736,31.99,15.99,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.641823768615723,32.71,16.36,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.909791946411133,31.97,15.99,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.122336387634277,33.19,16.59,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.332863807678223,32.51,16.26,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.25500774383545,32.76,16.38,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.925312042236328,31.84,15.92,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.41596794128418,33.71,16.86,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9440319538116455,31.69,15.85,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.257216453552246,32.75,16.38,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.393216133117676,32.32,16.16,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.253824234008789,32.76,16.38,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.928895950317383,31.82,15.91,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.507008075714111,33.3,16.65,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.7853760719299316,33.02,16.51,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.022239685058594,33.52,16.76,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.060319900512695,33.39,16.7,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.225407600402832,32.85,16.43,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.824415922164917,32.68,16.34,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.641503810882568,32.72,16.36,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.785183906555176,33.02,16.51,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.273216247558594,32.7,16.35,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.334752082824707,32.51,16.25,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.150303840637207,33.1,16.55,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.865760087966919,32.34,16.17,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.754655838012695,32.24,16.12,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9733760356903076,31.46,15.73,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.231264114379883,32.83,16.42,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.152095794677734,33.09,16.55,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.149120330810547,33.1,16.55,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.868704080581665,32.31,16.16,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.669983863830566,32.59,16.3,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.827967882156372,32.65,16.33,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.919136047363281,33.87,16.93,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.373567581176758,32.38,16.19,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.122976303100586,33.19,16.59,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8560640811920166,32.42,16.21,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.6345601081848145,32.75,16.37,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.802016019821167,32.88,16.44,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.082207679748535,33.32,16.66,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.435232162475586,32.19,16.1,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.1942720413208,32.95,16.48,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8254079818725586,32.68,16.34,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.7126078605651855,32.41,16.21,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.840895891189575,32.54,16.27,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.083552360534668,33.32,16.66,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.37775993347168,32.37,16.19,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.935327529907227,33.81,16.91,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.88374400138855,32.19,16.09,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.809216022491455,32.01,16.01,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9199678897857666,31.89,15.94,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.21951961517334,32.87,16.44,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.242719650268555,32.8,16.4,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.76854419708252,34.39,17.19,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8137600421905518,32.78,16.39,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.658463954925537,32.64,16.32,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.865151882171631,32.34,16.17,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.99516773223877,33.61,16.8,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.19491195678711,32.95,16.48,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.763008117675781,34.41,17.2,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.937056064605713,31.75,15.87,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.605984210968018,32.87,16.43,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9663360118865967,31.52,15.76,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.217120170593262,32.88,16.44,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.308704376220703,32.59,16.29,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.207488059997559,32.91,16.46,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.918720006942749,31.9,15.95,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.470367908477783,33.47,16.73,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.827455997467041,32.66,16.33,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.839167594909668,34.14,17.07,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.293503761291504,32.64,16.32,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.992256164550781,33.62,16.81,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.865504026412964,32.34,16.17,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.50816011428833,33.3,16.65,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.682111978530884,33.95,16.97,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.99824047088623,33.6,16.8,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.3154878616333,32.57,16.28,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.980128288269043,33.66,16.83,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.75164794921875,33.32,16.66,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.449888229370117,33.56,16.78,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8318400382995605,32.62,16.31,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.24118423461914,32.8,16.4,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.261343955993652,32.74,16.37,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.32249641418457,32.54,16.27,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.7843520641326904,33.03,16.52,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.32860803604126,34.11,17.06,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8228158950805664,32.7,16.35,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.177984237670898,33.01,16.5,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.214816093444824,32.89,16.44,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.234784126281738,32.82,16.41,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.843712091445923,32.52,16.26,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.456480026245117,33.53,16.76,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.872159957885742,32.28,16.14,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.431520462036133,32.2,16.1,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.059359550476074,33.4,16.7,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.074080467224121,33.35,16.67,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8271360397338867,32.66,16.33,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.681632041931152,32.55,16.27,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9335999488830566,31.78,15.89,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.103424072265625,33.25,16.62,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.268832206726074,32.71,16.36,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.004672050476074,33.58,16.79,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.9138240814208984,31.94,15.97,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.49948787689209,33.34,16.67,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.794719934463501,32.94,16.47,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.997920036315918,33.6,16.8,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.348159790039062,32.46,16.23,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.170720100402832,33.03,16.51,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.914367914199829,31.93,15.97,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.677567958831787,32.56,16.28,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.7915520668029785,32.97,16.48,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.225503921508789,32.85,16.43,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.14902400970459,33.1,16.55,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.99561595916748,33.61,16.8,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8807361125946045,32.21,16.11,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.289184093475342,34.3,17.15,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.915008068084717,31.93,15.96,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.22111988067627,32.87,16.43,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.954208374023438,33.75,16.87,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.043295860290527,33.45,16.72,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8317759037017822,32.62,16.31,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.638976097106934,32.73,16.36,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8147521018981934,32.77,16.38,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.40771198272705,32.28,16.14,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.388128280639648,32.34,16.17,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.26425552368164,32.73,16.36,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.800096035003662,32.89,16.45,1
CommType.all_gather,CommGroup.dp_group,2,268435456,forward.allgather_fn,None,None,,7.428959846496582,33.65,16.83,1
CommType.all_gather,CommGroup.dp_group,2,134217728,forward.allgather_fn,None,None,,3.8141438961029053,32.77,16.39,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,9.911199569702148,33.89,16.95,1
CommType.all_gather,CommGroup.dp_group,2,360710144,forward.allgather_fn,None,None,,10.298784255981445,32.62,16.31,1
